timestamp,delta,theta,alpha,beta,gamma,heart_rate_bpm,breathing_rate_bpm,head_pitch,head_roll,head_movement
2025-11-10T08:55:28.027943Z,8751.691170792785,1730.8258724512218,412.34367207944007,91.38667186164992,135.8117134988421,33.53711790393013,8.495575221238939,13.697560871502112,21.653836652152663,1.005496367833547
2025-11-10T08:55:29.090039Z,9099.23799293616,1753.197219232719,370.88430556445974,93.93061028665886,134.9976627098964,34.43946188340807,7.77327935222672,4.945442406247289,2.202065095582005,1.0124492721274592
2025-11-10T08:55:30.083774Z,7683.704159469352,1539.1217780116772,348.5884100633486,89.49186000518765,146.11827802614374,38.4,7.384615384615385,3.798035275359044,-1.5663867972734695,1.0025152575388923
2025-11-10T08:55:31.097956Z,8368.991451102564,1591.1800042701564,308.58586544134045,88.7898755065377,147.54840244108962,31.09311740890688,7.2727272727272725,9.891094977704288,5.4378002695954715,0.9970238976144338
2025-11-10T08:55:32.107379Z,8898.439034254334,1657.797163513095,287.7630558763455,76.98385035879751,142.94819986850098,37.28155339805825,7.177570093457944,-5.156093119545134,2.653074156720447,0.9942822344140586
2025-11-10T08:55:33.124034Z,9896.85873361201,1694.7902376818506,241.2294927318362,76.40638858601447,156.8898169478492,33.83259911894273,7.370441458733206,-2.501669191972912,3.0734971485195146,0.9970125816849381
2025-11-10T08:55:34.131129Z,11375.57870581501,1769.8473027480316,231.8047087970723,77.20524396445855,161.0423298372991,36.92307692307692,7.58893280632411,-3.5082417649093434,3.094718259816177,1.0024228643848954
2025-11-10T08:55:35.124187Z,10961.221516516804,1587.6773819402545,234.1321853695359,75.12658979068433,171.12339124390974,31.21951219512195,7.885010266940451,-4.74437803030046,6.6731188686060605,1.0161412249326955
2025-11-10T08:55:36.173761Z,7891.92089422901,1445.915593983967,222.77887191083795,70.71911578691298,180.6585603672716,36.22641509433962,8.402625820568927,-4.204696364318269,7.363534248746587,0.9956104065034278
2025-11-10T08:55:37.186953Z,7922.790394056966,1442.451149407478,256.0464683711959,78.99858724837269,188.4293627180305,34.5945945945946,6.632124352331606,-1.821738545806089,7.447302837312948,0.9964545322020425
2025-11-10T08:55:38.196919Z,7184.471892595372,1041.8195292740709,255.26392711144354,72.68907955714184,202.91937137209263,40.0,7.097966728280961,-3.5707349045902825,6.211774889608351,1.00940111811335
2025-11-10T08:55:39.221579Z,7126.482071925999,1007.1492541950166,238.2693762361938,63.742912381804004,212.65761187775294,34.5945945945946,7.68,-10.104052938957762,6.127828109379397,1.0030102544102455
2025-11-10T08:55:40.218181Z,6940.556483713914,1011.4202501202252,255.60881872878133,65.04610092048338,221.96764685197968,41.967213114754095,8.311688311688311,-9.26633112000059,5.637434390511483,0.9783136088325461
2025-11-10T08:55:41.231012Z,5805.845463803449,888.9671669522638,243.08149577891018,65.10082707409153,233.09078873639044,38.5929648241206,6.79646017699115,2.4686854823173543,8.701940760957124,0.9989890579998215
2025-11-10T08:55:42.237402Z,6772.877369502396,911.8446515328546,231.6088857907533,62.78345167459635,239.87164667123665,36.92307692307692,7.342256214149139,44.97960085982984,-3.9766764445400518,0.9667472141340412
2025-11-10T08:55:43.269715Z,3031.9204904696344,559.8738872082973,243.3206467494324,62.8724052130622,250.58121667882224,37.28155339805825,7.885010266940451,19.974736936467384,2.3043106281264545,1.0094936738250821
2025-11-10T08:55:44.276742Z,2116.218249900754,443.1422315677525,289.53658981787476,73.34010680659641,255.56048906695145,42.1978021978022,8.329718004338394,-14.35156036028174,5.348241845866101,1.0071127337533843
2025-11-10T08:55:45.277772Z,1927.2474176285716,387.55238675134456,257.57211129992515,69.58887338473978,258.9585560125322,42.430939226519335,7.137546468401487,-17.532353408032968,1.8282392378645238,1.0071758376415099
2025-11-10T08:55:46.299790Z,1608.883763093253,393.18158911480765,259.4104788314515,70.3474647223586,263.4246205652059,41.29032258064516,7.370441458733206,-4.136794893647231,-15.727023473018107,0.9924632259192557
2025-11-10T08:55:47.347865Z,1814.391515520086,385.4797337597786,185.08372611954064,57.50856286836847,266.4218288006083,36.056338028169016,7.342256214149139,-13.77889111661544,5.779644007594033,1.0065943598523086
2025-11-10T08:55:48.368215Z,1433.2070035760453,315.0189373931948,150.49612334994143,54.33500363068925,270.39667234105457,48.607594936708864,7.664670658682635,-16.048341534505383,2.577621392428203,0.9871227270938031
2025-11-10T08:55:49.388076Z,807.0641136066598,217.39115414778954,111.02543664061774,50.88431193354478,272.1255060153759,38.5929648241206,8.152866242038217,-11.202302215387368,5.852957485467456,1.0116308558451979
2025-11-10T08:55:50.391654Z,677.7101299618439,178.35857215908084,90.12877497436946,43.858691679632685,269.703710485056,48.607594936708864,6.213592233009709,-7.181381511489496,5.972560554087656,1.0174906410314097
2025-11-10T08:55:51.405620Z,643.388307725896,178.71295817791332,97.87274405519915,44.50357812888367,269.851779303791,33.982300884955755,6.76056338028169,30.00945479452599,-0.20369573976064012,0.9912945470311145
2025-11-10T08:55:52.431308Z,876.2134019152032,158.3130893116128,107.19884227135704,46.220219955676825,262.61650266958173,42.430939226519335,7.097966728280961,48.044380792396964,2.532174542422479,1.0022025092293179
2025-11-10T08:55:53.436205Z,1716.8375619292885,375.3942736304431,125.37082711145248,52.09807004781838,263.5148224885717,48.607594936708864,12.387096774193548,25.231882887993105,1.8566442003360284,0.9933834644102781
2025-11-10T08:55:54.431935Z,8939.356177544227,282.63935433249975,191.8914794192775,66.74144260058732,255.54460335590915,49.87012987012987,10.32258064516129,28.185510098316943,4.497750808035702,1.0384288185204684
2025-11-10T08:55:55.447382Z,12354.033699957783,373.9725112009724,440.8646216127421,101.0303895545506,241.3770834932929,36.57142857142857,19.104477611940297,14.653713421575556,7.206599089595739,0.9892000537312641
2025-11-10T08:55:56.453303Z,11904.486721785346,394.0450730315708,464.5237373516858,82.89855961697397,236.5014222951435,56.470588235294116,6.047244094488189,-2.5817387608021285,6.249712645651814,1.0040512991248205
2025-11-10T08:55:57.502802Z,3288.0991938744723,1766.425746638758,241.21121966571823,94.36832593569612,233.0825278348147,37.28155339805825,10.091984231274639,-12.13754772266404,5.229655718401632,1.0020651572415602
2025-11-10T08:55:58.523389Z,13300.509510943431,451.54547788267683,507.959358083645,93.45805567995329,213.6318260577071,42.1978021978022,10.955777460770328,-14.35826119286276,5.339708701354396,0.9965614680745101
2025-11-10T08:55:59.530643Z,14880.381763591156,525.1471035858712,397.09520005170805,80.48373929567175,206.3267131104774,51.2,23.703703703703702,0.4286055228666362,6.954380257788536,1.0117448128531092
2025-11-10T08:56:00.564303Z,15773.60017947733,606.0321058386324,493.6653831037117,104.02205770232912,195.39185823005815,41.73913043478261,23.132530120481928,10.097681324090527,9.513278290592746,0.997022260191057
2025-11-10T08:56:01.571665Z,14808.87934596023,518.6314350601747,439.4051797330999,79.92379368388042,194.31506659359096,34.285714285714285,23.703703703703702,8.858483857948087,9.26053304222405,0.9746164723709633
2025-11-10T08:56:02.584889Z,18454.797009636528,633.1899427687292,451.2030646412986,99.74745539692816,185.7439667274657,47.407407407407405,11.888544891640867,6.988774515600422,9.71808443344814,1.0032506474043075
2025-11-10T08:56:03.607865Z,20182.779214913786,703.3633778871358,516.3172338136083,98.46674899531,182.58364108977662,39.183673469387756,12.951096121416526,-0.381332570746767,7.964392125232562,1.0087765648928573
2025-11-10T08:56:04.630225Z,22332.0107934689,865.7993305452177,437.073620343621,94.6666431466989,173.82522881650698,37.64705882352941,7.084870848708487,-4.694924355536739,6.008641301752683,1.0074323101183902
2025-11-10T08:56:05.661638Z,22264.076162311878,785.8901851786201,550.705212868734,114.43142153843127,172.29421465972604,35.72093023255814,7.789046653144016,-2.820624989953756,10.41018118743531,0.9959754191542235
2025-11-10T08:56:06.665777Z,22084.354355345156,847.2439465049129,466.43821264625615,90.674566036115,174.45354349094563,39.183673469387756,8.668171557562077,-6.652812267796635,8.931430830793923,1.004146202410228
2025-11-10T08:56:07.672526Z,24213.04185071414,862.105568402252,525.3593012801521,114.71641478090925,165.5937760358776,34.285714285714285,9.6,-9.842509253735713,8.763985220770321,1.0143935751560809
2025-11-10T08:56:08.694444Z,22016.82255485706,773.0686043319782,507.93997634476307,99.74058374247272,164.18404850987562,36.39810426540284,7.852760736196319,-0.8876641288418936,7.589056061135889,0.9928239677908183
2025-11-10T08:56:09.706088Z,23780.490101662846,900.2792390772937,457.28039085357784,101.93939631453144,155.75754821427026,36.22641509433962,7.245283018867925,-7.1053850360538195,9.501672477699099,1.0011777325937679
2025-11-10T08:56:10.719064Z,19602.15441946955,822.7995128727529,535.4390263809723,115.39537915397143,152.57383116651934,35.22935779816514,15.268389662027833,-8.610303300325164,13.668221184489806,1.0232791906290268
2025-11-10T09:03:11.228846Z,0.0,0.0,0.0,0.0,0.0,,,-0.9918406927188929,4.745078072840104,1.0013851075034128
2025-11-10T09:03:12.272586Z,0.0,0.0,0.0,0.0,0.0,43.63636363636363,,-0.8348989387779557,3.492216684116955,1.0011112908024828
2025-11-10T09:03:13.322742Z,81.16940757900058,24.976765002562825,14.669874454335545,15.381653024873772,26.149329027880352,,,-0.889658617269356,2.08116506028593,0.9984602617191842
2025-11-10T09:03:14.357141Z,67.20919212924036,35.747158621299874,19.055874683671707,14.583799483867015,24.748778199202103,39.183673469387756,,-0.9901466865810777,1.6062972151997603,0.9995661369053276
2025-11-10T09:03:15.393413Z,71.11363418554825,58.88715292693075,30.580393704925058,17.30158026525477,24.645917898527,32.26890756302521,,-0.3777322338730922,0.48616828258875944,0.9998753327950792
2025-11-10T09:03:16.428777Z,67.6932648252896,59.98463444792347,30.914451127827082,17.149613190748696,24.646210142828156,,,7.575812618808335,7.209218323182902,0.9925782137320293
2025-11-10T09:03:17.463575Z,69.56268688630087,61.88391124867238,30.630763607460693,17.193303789212234,24.63009762992011,32.82051282051282,,-0.33417657376235493,-0.6050535793654891,0.9941526456861931
2025-11-10T09:03:18.498564Z,92.4341131511571,52.42273667241104,26.727527334178998,15.755816557660394,27.428103287628403,33.391304347826086,,5.187508892988131,1.6368818876532512,0.9869270277706399
2025-11-10T09:03:19.502911Z,105.33953648922595,52.25430281498252,26.827298390113082,15.759821717044561,27.427914559580152,36.92307692307692,,23.030201168062987,4.208394229508891,0.9724349810549798
2025-11-10T09:03:20.508981Z,79.29044299220988,38.38971165681459,26.448114325287175,21.09055302428163,26.589036479471254,54.857142857142854,,0.3206862260914581,3.253471370310739,1.0141633760253903
2025-11-10T09:03:21.543859Z,105.11891298466733,38.64741008867922,26.41347523732818,21.109153250729907,26.588907610111338,40.63492063492063,,2.033843537815508,2.3465021037976737,1.0009206894735712
2025-11-10T09:03:22.544592Z,87.44440128186258,38.56322537338862,26.412437811645987,21.128092937699293,26.588282068312203,54.46808510638298,,6.6897757544839385,0.007202938963813877,0.9776655050174712
2025-11-10T09:03:23.557139Z,78.9108025938829,33.73796990182284,22.12227185018442,22.3149201549922,26.92607071270472,38.78787878787879,,0.02082336697596481,4.091798517321555,1.0076351544949569
2025-11-10T09:03:24.620838Z,88.3208438545092,33.708117796387405,22.485565919527517,22.37664737543407,26.989365517819675,39.38461538461539,,-1.7705070427947542,2.7479493866552733,1.0074990407757303
2025-11-10T09:03:25.628103Z,96.21840616259132,37.13058459060436,21.688240579192176,23.21869814765532,27.18867318909396,42.666666666666664,7.77327935222672,-0.47967987794560996,3.2274554763621435,1.0060872384317652
2025-11-10T09:03:26.662080Z,99.15938171185493,37.39596785843709,21.818128298634566,23.223297369494194,27.187451442850517,42.90502793296089,7.695390781563126,-0.37250360810861377,2.34014547939611,1.0045217769635773
2025-11-10T09:03:27.699585Z,117.69921321571422,45.55592782213383,27.15974052809588,25.295842223745932,27.449456914700107,42.90502793296089,7.649402390438247,-7.10180748781459,6.427179864428535,1.0066163003077888
2025-11-10T09:03:28.732279Z,115.88294457439875,46.103144715736235,27.228083525968266,25.44350132865783,27.43463680296652,47.407407407407405,7.57396449704142,-9.525726264479237,7.758056609270151,1.0109193204439701
2025-11-10T09:03:29.746163Z,117.20988694118863,46.26332086196203,27.266171024854525,25.45523342545486,27.436290521221164,43.146067415730336,7.559055118110236,-7.435669027482377,6.832007073625936,1.0017450558089083
2025-11-10T09:03:30.755744Z,113.7771515061584,46.47069164511935,24.99273721081164,25.72575339381198,28.55317025994003,44.39306358381503,7.885010266940451,-6.17389276433013,5.737467643285102,1.0028159314389322
2025-11-10T09:03:31.809749Z,131.5945863415559,43.344629465110486,25.89454750679023,27.35150754434567,29.0989242024658,45.1764705882353,7.72635814889336,-5.63241250747047,3.152093841207991,1.004961902671355
2025-11-10T09:03:32.813110Z,113.48571410044863,40.62965119694376,21.26178177500161,26.121311688594407,29.467488905189356,43.389830508474574,7.384615384615385,-0.02091737298467381,3.397577779311319,1.003106681679638
2025-11-10T09:03:33.892886Z,126.78948844469599,41.7085915201926,21.446614557526466,26.021078037016654,29.636536177183434,44.13793103448276,7.2727272727272725,-0.6452877458504772,5.112570717097209,0.9863480086053915
2025-11-10T09:03:34.897163Z,128.0585675240315,41.97297626936191,20.406263023319276,28.587723349182024,29.24200346358854,38.01980198019802,7.286527514231499,-4.31096775541023,5.2251775734587875,1.0222656976393905
2025-11-10T09:03:35.948854Z,187.8727736665275,47.34370492027155,21.96340151922129,28.73241851311721,29.655405986745055,54.08450704225352,7.789046653144016,-0.409682536998257,3.6514855153794836,1.0072592346851503
2025-11-10T09:03:36.945864Z,234.3391872295325,52.36384781821112,26.27465806199758,27.554585806584218,29.997954234595593,41.29032258064516,8.347826086956522,-2.978965494161029,0.9073468647344084,1.0111983792389356
2025-11-10T09:03:37.940262Z,217.36659151275379,52.06560385857351,23.36761737127413,26.043901492282036,29.394003374737512,39.38461538461539,6.994535519125683,0.9701895570259941,4.194390875336563,1.0057068019819662
2025-11-10T09:03:38.963610Z,276.4833928509296,54.715579870542676,28.211920378496465,26.761860905294988,29.362707797791895,42.1978021978022,7.342256214149139,-0.28236018017969416,2.908536575125567,1.00319728188828
2025-11-10T09:03:39.964977Z,352.33086882623877,63.13407339341728,35.12479662375526,32.33017044798265,32.91716666718166,38.4,7.2727272727272725,0.18732634895988065,3.4780926785018877,1.008088510004743
2025-11-10T09:03:40.989895Z,690.0491523805691,95.03473537152263,40.56404775752931,33.367177388042265,34.3833461514421,35.88785046728972,7.441860465116279,-0.4832663774352497,3.4789561768413693,1.0058573547233973
2025-11-10T09:03:42.897018Z,732.9958488763658,98.27289158416312,41.04062260337129,33.309408189897155,34.443427474791775,36.22641509433962,7.441860465116279,-0.5860865483939359,3.2916847621613297,1.0024393597058223
2025-11-10T09:03:43.906035Z,2854.6801359905703,624.1689094383295,169.16390132100426,44.683416930370626,39.42724319643299,35.88785046728972,7.757575757575758,-0.9824807150836162,2.819949724441016,1.003805057171057
2025-11-10T09:03:44.907283Z,5709.273142229736,880.6473474027238,231.116374751055,70.34789892494187,43.08725792999384,34.5945945945946,7.5,-1.7082266141089677,2.50996027354679,1.0053177876652437
2025-11-10T09:03:45.923719Z,6102.935141303747,1055.5113827820576,297.1967709528267,78.21201553296511,45.28118896433098,34.90909090909091,7.57396449704142,-2.724072646771,1.4772544008948272,0.997858501371973
2025-11-10T09:03:46.958006Z,6038.419888992843,901.7471788231212,276.9263263795259,78.09498813389692,41.602693108881134,36.57142857142857,7.470817120622568,-3.699097410774965,1.1425393888366044,0.9999630627237059
2025-11-10T09:03:47.990622Z,7725.448359454191,992.6413203026776,206.2191920415779,78.01663051517787,37.83543555685334,35.55555555555556,7.514677103718199,-5.440662938299474,-0.007014235062612783,1.001644554209188
2025-11-10T09:03:49.028525Z,10583.054539900466,992.2641699311637,203.24527758175736,70.92964917296044,36.272218327015985,38.208955223880594,7.514677103718199,-10.584044956965673,1.8973615476008563,1.0051930894882461
2025-11-10T09:03:50.064015Z,13137.5104102693,993.0503221924557,268.55643741237225,57.371001745655136,33.54818986508964,38.984771573604064,7.544204322200393,15.643275913415076,6.826176478648013,0.9993442032374404
2025-11-10T09:03:51.087892Z,18711.17976645427,1363.7547434498974,384.5170115509833,87.43481399061778,31.61588124971812,39.38461538461539,7.514677103718199,35.49075270639743,11.668455462450845,1.0055637127880457
2025-11-10T09:03:52.093720Z,27751.124969243025,4094.3332023244457,614.4584693362492,364.05392594628086,33.72252764197546,37.28155339805825,7.77327935222672,45.36436438217794,12.993473634568954,0.9794428133910495
2025-11-10T09:03:53.139608Z,31865.455402334952,4682.992191181041,674.8799034244294,520.0113315203613,35.06049370525208,33.53711790393013,9.770992366412214,52.59472895644288,14.501516739211205,0.9963300293800507
2025-11-10T09:03:54.126662Z,56061.66509820981,4671.124903454592,830.3033221335008,420.2801155706794,32.017641258316715,36.92307692307692,10.118577075098814,57.71109504542823,19.07521341594194,1.0023497276392757
2025-11-10T09:03:55.142662Z,61308.29407146932,5848.133174453537,967.7189916638927,569.258708787106,39.241130317877705,39.58762886597938,,56.21527356189769,20.29692895774391,1.008425402736264
2025-11-10T09:03:56.154648Z,63487.26383034267,6749.047085691651,1478.167986165131,506.92804721418173,36.61161895154805,35.88785046728972,,34.37168016897403,11.347306295385359,1.000461689720196
2025-11-10T09:03:57.160906Z,69765.62622955693,7909.373394046124,1464.3413301257701,567.9741949974572,34.60750320392698,40.421052631578945,6.508474576271187,9.113995846471118,6.401329893764358,0.9979918608135974
2025-11-10T09:03:58.163248Z,65530.09919287014,7540.090075625976,1355.8128650927513,573.0393062366779,35.069725810037696,37.83251231527094,8.629213483146067,-2.8303920493464627,5.323765984119731,1.0024297096455534
2025-11-10T09:03:59.198306Z,65871.46472028868,7499.845616775142,1578.8340779401778,497.38504111011963,28.372627706470603,43.63636363636363,8.982456140350877,-9.558928476601167,4.626631740844747,1.005970259803593
2025-11-10T09:04:00.232395Z,63836.5009164976,7463.687890349979,1263.3431709083263,606.1147998576686,31.770979010073585,69.81818181818181,9.64824120603015,-2.335286564400616,4.020699205064002,1.014078899714416
2025-11-10T09:04:01.238171Z,58834.602458552545,6683.943792512548,1465.6572476984327,479.71735231425,26.48153217527785,36.57142857142857,10.253671562082777,1.5278339470753741,2.5827586740742063,1.0026570696629136
2025-11-10T09:04:02.230608Z,62068.72271657482,7253.460449393845,1311.7455474456438,581.1346171009427,28.297685162140017,45.1764705882353,10.987124463519313,1.282564694555292,2.744383497809089,1.0034779307764807
2025-11-10T09:04:03.263518Z,55041.9291839638,6839.828815067449,1452.2665239563698,556.9172621389838,27.247303474407012,39.58762886597938,11.906976744186046,-0.43927720388028485,2.106257096427771,1.0030882476103984
2025-11-10T09:04:04.312693Z,58408.97734241042,7520.922623749862,1535.3842274319568,562.2311507470547,24.877846692304747,45.714285714285715,6.508474576271187,9.085531487043335,6.866728159881933,0.9864042067513629
2025-11-10T09:04:05.342340Z,54591.17487639857,7132.221842223863,1317.5991119426844,616.5084905407552,27.200774894021645,48.607594936708864,7.150837988826815,6.272905875642146,4.767727843197652,1.0010141379114335
2025-11-10T09:04:06.353587Z,51483.86871551769,7023.647777750725,1545.681299675528,516.609144762785,23.035212951115355,39.183673469387756,7.868852459016393,6.175853520800604,4.122801441952104,1.0042008174010744
2025-11-10T09:04:07.363982Z,53626.20502341741,7488.603386682667,1379.1453509402504,573.8756438075088,24.216776636609133,39.183673469387756,8.366013071895425,6.057692743430094,3.677316485467929,1.0057840412756842
2025-11-10T09:04:08.368049Z,41204.97090233774,5118.86876349593,1045.0951823867415,431.9837280904164,21.071240010924406,39.183673469387756,9.846153846153847,5.232070017659809,3.9064581421897304,1.0013013604864776
2025-11-10T09:04:09.386441Z,40927.22249015671,3577.4677464616907,902.5914205118249,187.0919801867436,17.267084539550936,39.183673469387756,11.130434782608695,5.559657094750618,6.5972319937083865,1.0098811107859798
2025-11-10T09:04:10.404628Z,21925.29894276901,3990.4287221464965,907.3296442645253,258.27473721719934,28.036189035513758,52.244897959183675,13.28719723183391,7.883666469766196,-0.05981135110188936,1.0034427099361
2025-11-10T09:04:11.471378Z,12974.57574373431,2836.747614337608,1019.2320012300911,146.48864448365865,19.45843952191582,38.5929648241206,16.340425531914892,7.5881085350748725,1.1987785216839684,0.9447581989484349
2025-11-10T09:04:12.701629Z,12810.037020285356,2828.694460445252,1012.7774916151106,145.7806160887693,19.38633988644341,34.43946188340807,16.48068669527897,5.696056964372783,1.2994384222556687,0.984545098510425
2025-11-10T09:04:13.720012Z,1861.9286882325157,369.862188472095,155.82263615936873,22.964452599480424,14.135817138930935,40.851063829787236,15.966735966735968,6.548904571259839,1.6568828696686408,1.00502295227962
2025-11-10T09:04:14.755468Z,1407.5009434543813,232.36259861976515,102.37637389697096,15.883824428879878,14.90154856138027,48.607594936708864,7.191011235955056,5.05468561038067,1.8399386251103227,0.9885446911585194
2025-11-10T09:04:15.759945Z,1012.5708491244137,213.5756495117618,82.22246388063759,16.91760406380068,15.985269192105072,38.4,7.485380116959064,10.87970682499392,10.568117688545017,1.0102058172661346
2025-11-10T09:04:16.777800Z,921.4989167300166,212.8601206367203,92.6597512851633,18.29741901492339,17.29337350598759,40.851063829787236,7.35632183908046,5.630836245348637,9.448443827709406,0.9990217642672472
2025-11-10T09:04:17.780850Z,751.5564382332175,181.1640413138387,83.07286325337427,17.643390350950206,17.929975606739838,51.891891891891895,7.695390781563126,14.390349539473851,26.72827304046459,1.0287683543524553
2025-11-10T09:04:18.791306Z,713.0088896520799,206.95955621576968,91.55617147787686,20.74387788858432,17.99641042345723,30.72,7.68,19.63147513165839,18.26309871367939,1.0111703293326633
2025-11-10T09:04:19.795777Z,711.2450071037784,174.99625918125415,90.71638801102526,19.784767770634677,19.180129309806578,42.90502793296089,7.427466150870406,16.769627435377615,18.34044038685718,1.014347155610275
2025-11-10T09:04:20.829330Z,695.7576843585192,214.75766582060297,88.1575955537824,21.553170026922622,19.396566351309094,33.391304347826086,7.757575757575758,13.860526613787133,18.34724228983615,0.9610349111354397
2025-11-10T09:04:21.835622Z,824.2658160998487,225.0370012641232,98.68698288794552,23.00452302260268,19.23769684697699,35.72093023255814,7.300380228136882,8.50236162214592,16.46315776504904,1.0056244004070811
2025-11-10T09:04:22.846743Z,753.0060058432974,166.91841563218392,82.42468419639992,21.099338364450173,17.91860523469918,32.82051282051282,7.57396449704142,8.575444024282183,17.001464630395763,1.0065319387220892
2025-11-10T09:04:23.845974Z,641.9390315566054,172.97684001333582,85.2223224693831,21.07755298204153,18.199184972756054,31.21951219512195,6.223662884927067,9.270144039649464,17.528220197596493,1.0059525605982231
2025-11-10T09:04:24.850054Z,680.6525481336445,154.89714151631497,82.32657424444312,21.40445510428403,19.031157815296503,34.90909090909091,6.772486772486772,8.959885772301163,17.058503624551705,1.0005132631559785
2025-11-10T09:04:25.855527Z,567.7331804293508,158.68379331909063,84.08807112397596,22.07884997517309,19.540971530658098,34.5945945945946,7.342256214149139,26.264462599967587,9.130314958378339,0.9925296271344943
2025-11-10T09:04:26.855667Z,529.5440333398363,151.3495342782656,82.07792495301548,22.50271271452292,19.534443712699392,34.5945945945946,8.275862068965518,12.264655825405322,6.951833236540857,1.002180227185082
2025-11-10T09:04:27.881572Z,423.3725503314707,124.71756073612985,73.3409329376775,22.88284018196672,20.427434734489353,33.982300884955755,9.186602870813397,10.518597882935415,7.580761760986114,0.9990058111045929
2025-11-10T09:04:28.908827Z,322.47813419961426,113.24330567507445,69.18696704474787,23.81600110365508,20.669194959825244,40.63492063492063,6.223662884927067,8.390257195595456,7.473974812665064,0.9988846287623558
2025-11-10T09:04:29.949436Z,277.96424838246475,76.02646935698823,65.39714788772496,22.668567366506622,20.045011337977375,36.74641148325359,6.76056338028169,7.698884807003362,6.844169537801887,1.0036848022306712
2025-11-10T09:04:30.982889Z,237.05492410098026,75.85052136860368,63.660331453470604,21.621653295146984,21.097745186286822,70.45871559633028,7.342256214149139,8.625478222047214,7.5704017172716815,1.0027719391862435
2025-11-10T09:04:31.988130Z,276.54957775194,77.43763249783916,63.0490544421349,23.916699741139972,21.00045061820834,51.891891891891895,7.933884297520661,6.201037958606586,8.371954766986953,1.012004377910033
2025-11-10T09:04:33.086228Z,264.8520838025438,76.74661077286933,63.17673766809032,23.905664946376664,21.012356676610853,51.891891891891895,7.950310559006211,6.065573174381071,8.299943706562285,1.0102583978069448
2025-11-10T09:04:34.104351Z,248.40492316045118,64.1465862806237,65.15493339694156,25.423126036372658,22.76261398435375,72.45283018867924,12.037617554858935,35.36269448351105,9.867442103469743,1.011048190334756
2025-11-10T09:04:35.110225Z,257.9446900626202,71.3897559712841,64.5977763282432,27.414667899704888,22.88286329535852,99.74025974025975,12.71523178807947,38.160327764407896,9.937993351433343,0.9976214010992387
2025-11-10T09:04:36.110377Z,337.82960655973244,66.02529813874743,70.31350946803228,27.921003731381727,24.22552543303305,103.78378378378379,,13.52504542594409,5.312278770509161,0.9919801900879414
2025-11-10T09:04:37.134740Z,304.351171604034,71.18156014753016,70.61966591351754,29.660887767275707,23.62167642574887,98.46153846153847,,4.49594490746163,4.113287676155487,0.993524213265867
2025-11-10T09:04:38.151229Z,183.97233384951156,67.57162116627211,73.99834477769089,27.95702487553458,24.554496586324966,98.46153846153847,8.581005586592179,-8.760087616667542,2.401228223394259,1.0023088591008775
2025-11-10T09:04:40.231524Z,202.6237427102251,68.87134043020058,73.5485780350925,27.912413324573155,24.55839727163978,103.78378378378379,8.581005586592179,-9.509520937178863,2.5647775075713177,0.9971098233449102
